gene_upper	bulk_log2FC	bulk_FDR	pseudobulk_logFC	pseudobulk_FDR	CellType	both_fdr05	core_gene	locked33
DPYSL2	-0.0868314673104712	0.321506625040751	-0.483579758593764	0.0327041522777213	Cap	False	False	False
DPYSL3	0.648835999843546	4.6294361441830003e-54	1.70835948300014	4.90562182884422e-15	Cap	True	False	False
DR1	-0.113092893538737	0.100187504637788	0.340244015016145	0.0807735810982883	Cap	False	False	False
DRAM2	-0.299472934640831	1.67652622064525e-05	-0.832078966566298	2.11171785520111e-05	Cap	True	False	False
DRAP1	0.100398674227601	0.360676321275827	0.0408489385228955	0.807339675759037	Cap	False	False	False
DRG1	0.163368165237816	0.0217405918789548	0.556807547431309	0.0019938839586763	Cap	True	False	False
DRG2	0.101542583473544	0.349370550767119	0.620219584862093	0.0095384247428491	Cap	False	False	False
DROSHA	-0.0928182735096126	0.22823143238228	0.0861548369977981	0.7590681167844	Cap	False	False	False
DSCR3	-0.116706905535816	0.214593930589164	0.134468962589794	0.578166205453798	Cap	False	False	False
DSE	0.441458999252568	0.0002938088876429	0.684759763030638	0.0434948514121048	Cap	True	False	False
DST	-0.0040774489599991	0.977717225308434	0.210385003209574	0.219505065192818	Cap	False	False	False
DSTN	0.317118665579586	8.17010951722085e-06	0.972936676170187	1.11105042198628e-10	Cap	True	False	False
DSTYK	-0.808177776684051	8.025180912186399e-23	-1.7769529791871	2.8755675978451898e-11	Cap	True	False	False
DTD1	-0.0383794448371333	0.890227568774469	0.422049374062386	0.20652468067295	Cap	False	False	False
DTD2	-0.170766399222517	0.382076635559887	0.16700157326052	0.603685661265968	Cap	False	False	False
DTL	0.506665111173734	0.0166083953337948	2.4857513754215	0.0001017800987946	Cap	True	False	False
DTNBP1	0.270098169640557	0.0285977240763048	0.516922582705558	0.0463882370014125	Cap	True	False	False
DTX2	-0.27136929875791	0.0060738556563556	-0.106189585258089	0.758485426768826	Cap	False	False	False
DTX3	-0.0607957153728812	0.673396440852852	-0.0603160128284999	0.883615014177697	Cap	False	False	False
DTX3L	0.394710257136351	0.528197230105545	-0.161231007817605	0.576035004726188	Cap	False	False	False
DTYMK	-0.177361673174821	0.0508561190641645	0.424359713896567	0.0309405658758227	Cap	False	False	False
DUS1L	0.10733553059285	0.314573967999783	0.515771257808732	0.0532631105583029	Cap	False	False	False
DUS3L	0.0638172350500725	0.457413477637276	-0.106317826525624	0.772247794704008	Cap	False	False	False
DUSP1	0.235447470381478	0.0066982691777188	0.116758410840808	0.612905608466952	Cap	False	False	False
DUSP11	-0.186547244130796	0.0143789097534998	-0.0618508843683731	0.678601661176524	Cap	False	False	False
DUSP12	-0.296632784624016	0.326512686197546	0.519801814508725	0.0839825501632862	Cap	False	False	False
DUSP16	0.743927023651985	1.91124154972392e-05	1.00138192345657	0.0001281560114146	Cap	True	False	False
DUSP19	-0.276301970279461	0.158712126391266	0.404927641510681	0.384990779617853	Cap	False	False	False
DUSP2	0.19334547434282	0.581472112502687	0.377905976280522	0.615295260492896	Cap	False	False	False
DUSP22	0.0855378454539768	0.624205951345613	-0.376832250044008	0.325153059125811	Cap	False	False	False
DUSP23	-0.145736907564511	0.389451104981062	-0.784390528795406	0.0117665166921632	Cap	False	False	False
DUSP3	0.444679278462299	6.77708030495395e-14	0.599177236139398	2.70368465467633e-05	Cap	True	False	False
DUSP4	0.86182502360711	9.30491178435217e-17	4.79298800972965	2.52593466462417e-15	Cap	True	False	False
DUSP5	-0.530178888010052	0.0012353552761711	-0.925058147218236	0.0219637010338452	Cap	True	False	False
DUSP6	-0.28392361140354	0.0055722397665623	-0.0024232247923616	0.991974345978018	Cap	False	False	False
DUSP7	-0.382685955266009	3.43697149891018e-07	-0.269568951575224	0.106246968048561	Cap	False	False	False
DUSP8	0.533034811268218	0.0217405918789548	1.13769672023492	0.0002293361854144	Cap	True	False	False
DUT	0.023169964922906	0.89198570121486	0.174137708254777	0.689425608979895	Cap	False	False	False
DVL1	-0.136280785825362	0.134982974829926	-0.132250491528766	0.642778442725119	Cap	False	False	False
DVL2	-0.285667181092203	0.0734803794602031	-1.4041420371452	0.0008062634120455	Cap	False	False	False
DVL3	-0.108732145429881	0.216179730078263	-0.64588193007893	0.0477101198271304	Cap	False	False	False
DXO	-0.305876389775389	0.0030976241214342	-0.298570262906349	0.406575385903505	Cap	False	False	False
DYM	0.0598644511335032	0.617507395982916	0.406625189389449	0.238071744274886	Cap	False	False	False
DYNC1H1	0.0976293733020689	0.156670659070964	0.268728780703275	0.114540459385489	Cap	False	False	False
DYNC1I2	-0.103801297994037	0.044670376949206	-0.277146778065248	0.0281900409227526	Cap	True	False	False
DYNC1LI1	-0.0273494563414301	0.790526380519057	0.177152275237027	0.355389970474157	Cap	False	False	False
DYNC1LI2	-0.0475052830186751	0.503625850487054	-0.0850143770823182	0.621722692095309	Cap	False	False	False
DYNLL1	-0.321054846290342	2.096528900356e-07	0.298025982683977	0.0337472455906594	Cap	True	False	False
DYNLL2	0.203547972859721	0.0356418384954653	0.298456997352115	0.0699571367692146	Cap	False	False	False
DYNLRB1	0.0195388532784475	0.867392423295804	0.476550634571779	0.0003723836685521	Cap	False	False	False
DYNLT1A	-0.166060511522488	0.707880854864884	-0.0361847800866132	0.944856861044979	Cap	False	False	False
DYNLT1F	0.193685352293286	0.296081013494077	0.138477747363865	0.745252094325592	Cap	False	False	False
DYNLT3	0.157492674984662	0.0571773384408674	0.532458923182563	0.000105034762975	Cap	False	False	False
DYRK1A	-0.231432179450678	0.0030204987779443	-0.0927959513636182	0.642666973324078	Cap	False	False	False
DYRK2	0.0298920888710569	0.699030412682407	0.131144300390784	0.441062260762921	Cap	False	False	False
DYSF	0.935833180665549	6.319280979432389e-56	1.94935068597022	2.10466384476425e-12	Cap	True	False	False
DZIP3	0.196009565688745	0.0917398138344119	-0.0527815025065557	0.892501110292031	Cap	False	False	False
E030030I06RIK	-0.083278453284022	0.744080775594297	1.73887768745651	2.9040257748571e-07	Cap	False	False	False
E130102H24RIK	0.161489074066153	0.581847743339885	-0.855405826561644	0.0479497937322536	Cap	False	False	False
E130307A14RIK	-0.648881162282154	1.07135256486958e-05	-1.86473035923568	3.4323121753867e-05	Cap	True	False	False
E130308A19RIK	-0.328328434784967	0.0434070211734897	-1.03517310666678	0.0004996035091986	Cap	True	False	False
E130309D02RIK	-0.0860638405011193	0.473526150647121	-0.0650772258133795	0.822419569499545	Cap	False	False	False
E2F1	0.415293254447526	0.0155164928203275	2.2798256685919	0.0004323860787812	Cap	True	False	False
E2F3	0.426935216146843	4.64557825333586e-06	0.825456480213179	0.0130098320805522	Cap	True	False	False
E2F4	-0.175804939498617	0.0248303035414416	0.0555898406485123	0.841409984592518	Cap	False	False	False
E2F5	-0.151567886683743	0.304207453454536	0.204137911399858	0.506419491169482	Cap	False	False	False
E2F6	0.196576761094702	0.0722786824033237	0.632854040752084	0.0225913052517727	Cap	False	False	False
E2F7	0.468129591433974	0.0212717533906811	1.45288615964556	0.0010944200060548	Cap	True	False	False
E2F8	-0.0996328652648168	0.710397610828112	-0.404571460085855	0.831854642810592	Cap	False	False	False
E4F1	-0.100641376936107	0.52243485245408	-0.991783357607683	0.0109269969781703	Cap	False	False	False
EAF1	0.116413539233953	0.0612461567296484	1.00290715486736	2.56318379498664e-06	Cap	False	False	False
EAPP	-0.208401319741186	0.0329709319774894	-0.161759823997372	0.392618324516778	Cap	False	False	False
EBAG9	0.0227062563891714	0.915958991357669	-0.0055295605001111	0.98755134656069	Cap	False	False	False
EBF1	0.489999131262707	0.0626977659401237	0.0531959629129632	0.910444533109602	Cap	False	False	False
EBNA1BP2	-0.0806234581609258	0.478980709274793	0.636155036043144	0.0003666718180551	Cap	False	False	False
EBP	-0.0340929808098038	0.838058148576117	0.229483536647163	0.313983420381623	Cap	False	False	False
EBPL	0.551834375568425	0.0153835720994986	1.30563240636542	0.0001103444443347	Cap	True	False	False
ECD	0.144631231315611	0.142313889840163	0.358609344545296	0.0928438979562871	Cap	False	False	False
ECE1	-0.0036495889988566	0.955704511388278	-0.40315475236928	0.0011371977152102	Cap	False	False	False
ECH1	-0.0639749238225439	0.539399099322222	0.0073276011014776	0.96813326297362	Cap	False	False	False
ECHS1	-0.190526326357204	0.0647131809512827	-0.0856391376460625	0.701553466331689	Cap	False	False	False
ECI1	-0.0563106770582284	0.708698057366656	0.316850929629736	0.168260372788355	Cap	False	False	False
ECI2	-0.152199777752491	0.0616031060838743	-0.387615029344901	0.0391250710625623	Cap	False	False	False
ECM1	1.22990692808415	7.67173556662209e-178	2.88983165687639	2.6060897540515002e-20	Cap	True	False	True
ECSCR	0.109559330814856	0.146713459803759	0.899440188088604	8.86526155761198e-11	Cap	False	False	False
ECSIT	-0.182435735880617	0.238370572924341	0.0998516791389994	0.767911999269211	Cap	False	False	False
ECT2	-0.120002968312228	0.586822289562014	1.77032888296229	0.0578228809168099	Cap	False	False	False
EDA2R	5.33611018501266	1.0625323900856099e-207	5.17697979715824	2.24835207064098e-20	Cap	True	False	False
EDC3	-0.265797126046211	0.0007169486978775	-1.28132581967368	3.11986952964363e-06	Cap	True	False	False
EDC4	0.383674332978419	5.5686658953578496e-11	0.153922823160781	0.618695636485012	Cap	False	False	False
EDEM1	0.341609442163613	1.64299659623427e-10	0.861926804449712	0.000105034762975	Cap	True	False	False
EDEM2	-0.202981576503116	0.0140041409093244	0.0085138380019272	0.982706478299091	Cap	False	False	False
EDEM3	-0.0556210936522182	0.443736431489572	-0.260066071829733	0.321332322407669	Cap	False	False	False
EDF1	0.0505872381551602	0.63148955666392	0.742161927276985	1.41933788084309e-07	Cap	False	False	False
EDIL3	0.499868231139704	1.1553058813486e-12	0.920608946128426	2.04871675945469e-06	Cap	True	False	False
EDN1	0.0315962010743535	0.838481936734234	1.40806623883254	2.08738458794612e-08	Cap	False	False	False
EDNRB	0.378514381584725	0.0002039843871348	0.848476580253267	0.0129424977703202	Cap	True	False	False
EEA1	0.118689925558173	0.123772490277539	0.429865826488103	0.0044874012366394	Cap	False	False	False
EED	0.0683893561605879	0.592572340080062	-0.0787693752217618	0.790930007506232	Cap	False	False	False
EEF1A1	-0.310814123292946	2.69872397730032e-07	-0.472655101532878	0.0007701814482037	Cap	True	False	False
EEF1AKMT1	-0.128895781020938	0.571700877205434	-0.0861938711181104	0.763730127799966	Cap	False	False	False
EEF1AKMT2	0.0228056381347297	0.912434743270641	0.81049589645057	0.0077861577709823	Cap	False	False	False
EEF1B2	0.0426575854709782	0.644350245502912	0.417909516352933	0.0019169451153347	Cap	False	False	False
EEF1D	-0.0053439560073593	0.964313339249662	0.767644131102281	3.24090390347733e-07	Cap	False	False	False
EEF1E1	0.103731082502576	0.634910559243741	1.29057999496871	1.91345480264065e-06	Cap	False	False	False
EEF1G	0.0161557772778101	0.869143248461611	0.743785290517092	1.16250600022496e-07	Cap	False	False	False
EEF2	0.0154174553541469	0.747337257644804	0.218572245566095	0.17060089175741	Cap	False	False	False
EEF2K	-0.196341543588194	0.119567540516109	-0.369150287235565	0.293839478916126	Cap	False	False	False
EEF2KMT	0.0212734296785195	0.917133203442815	0.600958150082977	0.0565080450886971	Cap	False	False	False
EEFSEC	0.0743624303730671	0.686989751558855	-0.341763575686993	0.332102334266552	Cap	False	False	False
EFCAB14	0.044273838162561	0.552644363036338	0.112760356507879	0.534277294093095	Cap	False	False	False
EFEMP2	0.332482263853623	2.75609919249489e-05	-0.0720225350720158	0.837747779461095	Cap	False	False	False
EFHD2	0.224305867979697	0.115917655528877	-0.357355582667792	0.206095363748395	Cap	False	False	False
EFL1	0.202220143881594	0.100717341115467	-0.162738771002877	0.59094092571649	Cap	False	False	False
EFNA1	-0.789997614740527	1.2979535360319599e-42	-1.45211254794388	1.9588090859250498e-11	Cap	True	False	False
EFNB1	-0.0527490558887536	0.609853586391562	-1.15990796702176	1.27253515811628e-11	Cap	False	False	False
EFNB2	-0.457879769597096	2.03284594538877e-06	-1.44541909139691	3.26382495044041e-12	Cap	True	False	False
EFR3A	0.106932124087171	0.132840101332229	-0.300435523071448	0.0936562396639864	Cap	False	False	False
EFTUD2	-0.0213669611837723	0.803221680921868	-0.328108553874695	0.152832262252489	Cap	False	False	False
EGFL7	-0.0433429490367175	0.550120905435493	0.344810814973345	0.0140224611340111	Cap	False	False	False
EGFLAM	1.22700433115613	1.2051956567952101e-23	2.30186454395624	3.51036780301335e-09	Cap	True	False	False
EGLN1	0.0254712834667122	0.824677712315583	-0.12459383093878	0.513957361344466	Cap	False	False	False
EGLN2	0.135415865994612	0.0789681094484618	0.212598742267216	0.273676615275053	Cap	False	False	False
EGR1	0.0714613543428106	0.640579840511805	-0.720555944367137	0.0073998376232255	Cap	False	False	False
EGR3	0.25847480364333	0.323260239268529	-0.336108240563403	0.375990711238167	Cap	False	False	False
EHBP1L1	0.239342289761286	0.0026632118377366	0.951540881390184	4.16158683350815e-05	Cap	True	False	False
EHD1	-0.059107597286924	0.438286069715006	-0.231398635190465	0.129240414545797	Cap	False	False	False
EHD2	0.121373980840482	0.0327896096376756	0.02462194297045	0.892261681547742	Cap	False	False	False
EHD4	0.129133203499245	0.0053115706559255	-0.331294304730565	0.0526987565967781	Cap	False	False	False
EHMT1	-0.409428031498593	8.059216001346611e-09	-0.733327789440232	0.0004552695505359	Cap	True	False	False
EHMT2	-0.0908274553647536	0.143464247825939	-0.651650552035255	0.0057669950905083	Cap	False	False	False
EI24	0.766248881383226	3.71249958024719e-29	0.732747526458628	1.92967004331686e-05	Cap	True	False	False
EID1	0.201952560121294	0.0241239420898262	0.174732058696751	0.190138257661379	Cap	False	False	False
EID2	0.230074265376141	0.120335723565776	0.392063973726267	0.149130751042497	Cap	False	False	False
EID2B	-0.104887703857114	0.605136248312664	-0.834608471587224	0.0434692313276461	Cap	False	False	False
EIF1	-0.028879324973546	0.699641411256275	0.895477649179853	1.57399768740393e-11	Cap	False	False	False
EIF1A	0.433206014278047	0.0001702762130075	0.613530831076104	0.0059552962155595	Cap	True	False	False
EIF1AD	-0.110034668222167	0.300021393982449	0.179076126874488	0.430523058921671	Cap	False	False	False
EIF1AX	-0.106368373776108	0.127035859175625	0.558093829713133	0.0002873351242557	Cap	False	False	False
EIF1B	-0.146547660092413	0.0988729135059149	0.304980115551156	0.0609920511265348	Cap	False	False	False
EIF2A	-0.0022025699347275	0.98322625921871	0.212048159873018	0.316166808818654	Cap	False	False	False
EIF2AK1	0.0285383907999603	0.772653922928655	-0.337847710286993	0.231440601500448	Cap	False	False	False
EIF2AK2	0.201262124561397	0.39533087228904	-0.133757719948635	0.611837655833733	Cap	False	False	False
EIF2AK3	0.0405096022569795	0.727196536945213	0.409975593245737	0.15508643558297	Cap	False	False	False
EIF2AK4	0.54350344129921	3.06078343266688e-07	0.979793150760719	0.00254063272038	Cap	True	False	False
EIF2B1	0.0410537209575983	0.76042661502869	0.607042617748499	0.0143812323687059	Cap	False	False	False
EIF2B2	0.121955952265116	0.250145335893121	0.528593001405556	0.0080560690027591	Cap	False	False	False
EIF2B3	0.0960356344027668	0.608014546968781	1.0989694945969	0.0004093502308767	Cap	False	False	False
EIF2B4	-0.0899233372379556	0.468362120288406	0.0601624569918355	0.850755743815401	Cap	False	False	False
EIF2B5	0.151286171738497	0.0961171963609433	0.406971578494873	0.0632662803918902	Cap	False	False	False
EIF2D	0.23369457538482	0.0088947387296712	0.152936932083561	0.652622424807409	Cap	False	False	False
EIF2S1	0.120951226895476	0.198900881553509	1.05384191956633	2.68253197254425e-09	Cap	False	False	False
EIF2S2	0.0763922594424194	0.361502291746191	0.512088135724211	6.54887929489127e-05	Cap	False	False	False
EIF2S3X	0.159859909869664	0.433344449132082	0.112100426702431	0.68042448053154	Cap	False	False	False
