tf	median_ulm_score	mean_abs_ulm_score	significant_contrasts	direction_consistency	median_fdr	n_targets	median_beta	median_rescue_198	median_rescue_33	positive_rescue_contrasts_33	suggested_intervention	priority_score	external_JCI_hyperoxia_vs_room_air_ulm	external_JCI_hyperoxia_vs_room_air_fdr	external_JCI_p53_EC_deletion_vs_control_hyperoxia_ulm	external_JCI_p53_EC_deletion_vs_control_hyperoxia_fdr	external_JCI_p53_null_vs_control_hyperoxia_ulm	external_JCI_p53_null_vs_control_hyperoxia_fdr	external_hyperoxia_direction_match	network_evidence_class
Tfcp2	1.411112564509355	1.111398440623874	0	0.6666666666666666	0.27894746512174606	75	0.009552052913218253	0.00025645914124500235	0.0	0	inhibit	0.0	3.7186869035065135	0.0014423804823309183	2.5686199440228403	0.10198193788528442	0.49946473109279044	0.8158491253852844	True	screening_only
Gabpa	1.1759411861449498	1.1049202342405213	0	0.6666666666666666	0.381821870803833	36	0.01147257411003949	1.9432730864576975e-05	0.0	0	inhibit	0.0	0.7065692134563818	0.5935057401657104	-0.22916100015919838	0.9410383701324463	-0.4227819867753013	0.8500482439994812	True	screening_only
Gata6	1.1776762709347275	1.1006468775333362	0	0.8333333333333334	0.4015004187822342	81	0.00889929825973452	0.0003714362750965039	0.0	0	inhibit	0.0	1.648298520478096	0.19000209867954254	-0.22478923039687423	0.9410383701324463	1.1439235288348384	0.5973057150840759	True	screening_only
Mlxipl	-1.111420624425456	1.0892484028045166	0	0.8333333333333334	0.46158525347709656	16	-0.013452768200726942	0.0	0.0	0	activate	0.0							False	screening_only
Scx	-1.0718427023991322	1.0845556338026083	0	0.6666666666666666	0.4884942024946213	12	-0.016450424379997355	0.0	0.0	0	activate	0.0							False	screening_only
Stat4	-1.0649686063630637	1.068299285960599	0	1.0	0.4705953896045685	30	-0.012012746588673172	0.0	0.0	0	activate	0.0							False	screening_only
Sry	0.18049228141856685	1.0610050613746418	0	0.6666666666666666	0.519666850566864	39	0.00445435228231994	7.030813175523676e-05	0.0	0	inhibit	0.0	0.5903763534766171	0.6567642092704773	-0.39870353593079444	0.9009935855865479	-0.15912927480534636	0.9676933884620667	True	screening_only
Runx2	1.1270258092975034	1.0568709284528197	0	0.6666666666666666	0.38361942768096924	121	0.007684495442259433	0.00020547211039090296	-0.0001123857410252338	2	inhibit	0.0	2.3961677911447805	0.04917607456445694	-0.34854544772427426	0.9131598472595215	1.0915977540708346	0.5992686152458191	True	screening_only
Klf13	0.3623790310322623	1.040518747048787	0	0.5	0.4147402495145798	12	0.004353590283089591	4.80995721818811e-05	0.0	0	inhibit	0.0							False	screening_only
Esrra	-0.8873720317024214	1.0200636522120534	0	0.6666666666666666	0.5262774676084518	47	-0.006943606381030434	0.0	0.0	0	activate	0.0	-0.2835059987404712	0.8406779170036316	0.704687058454763	0.8473027944564819	0.3139755206484835	0.9048078656196594	True	screening_only
Dlx3	-0.9729514863797705	1.0167482035397315	0	1.0	0.47554823756217957	18	-0.014838664693626429	0.0	0.0	0	activate	0.0							False	screening_only
Dbp	0.7083122719802638	1.015067871147884	0	0.8333333333333334	0.5886738151311874	31	0.010225201151965232	0.0	0.0	0	inhibit	0.0	1.2187884405049443	0.34118372201919556	0.36975337519084756	0.9073979258537292	1.2789701493695047	0.5436533689498901	True	screening_only
Hoxb4	-0.8348203805932899	1.0055912632231652	0	1.0	0.5439292788505554	11	-0.021078634721043363	0.0	0.0	0	activate	0.0							False	screening_only
Otx2	-1.0975516795411826	0.9850035894988651	0	1.0	0.47361771762371063	37	-0.009371696651808778	-1.038735830627413e-05	0.0	0	activate	0.0							False	screening_only
Nkx3-1	0.8564601414143886	0.9798979298928371	0	0.6666666666666666	0.5412676483392715	66	0.011082551774724841	-3.3841344184271094e-05	-8.647345137846596e-05	2	inhibit	0.0	-0.9636674072152099	0.4615877866744995	0.02691996154546778	0.9843567609786987	0.45612717095106203	0.8402672410011292	False	screening_only
Rcor2	-0.25772658019650585	0.9744480009853084	0	0.6666666666666666	0.5337062478065491	16	-0.001710570109204335	0.0	0.0	0	activate	0.0							False	screening_only
Zfpm1	0.7168191773514326	0.9741797439120551	0	0.6666666666666666	0.5101737529039383	16	0.007504899549653506	0.0	0.0	0	inhibit	0.0							False	screening_only
Tbx21	-0.9447989434850886	0.9700515999645201	0	1.0	0.5552908182144165	49	-0.008390227903648939	2.8173709471446262e-05	0.0	0	activate	0.0	-0.6804659764894101	0.6042004823684692	-1.7783330687591703	0.38158324360847473	-0.5261982637885011	0.8007882237434387	True	screening_only
Ovol1	0.841928903824666	0.9670968544793156	0	0.8333333333333334	0.6014794409275055	10	0.02249024325239961	0.0	0.0	0	inhibit	0.0							False	screening_only
Fosl2	0.95767586024114	0.963767064402337	0	0.8333333333333334	0.5301070809364319	41	0.007282591168936731	-3.5844049216193774e-05	0.0	0	inhibit	0.0	1.6524873785014182	0.18946586549282074	2.229027893417821	0.1834287792444229	0.8182168845981859	0.6991250514984131	True	screening_only
Klf3	-0.856962964562417	0.962815561175956	0	1.0	0.5953069031238556	16	-0.017510918139247593	0.0	0.0	0	activate	0.0							False	screening_only
Srebf1	-0.3602291408983963	0.9513830174852235	0	0.6666666666666666	0.4480081796646118	132	-0.001793624942240792	-0.0001468017171257774	-0.0003952897722511173	2	activate	0.0	1.4702845303618175	0.24767005443572998	-0.5914176433290149	0.8557642102241516	-1.725939425815186	0.37022852897644043	False	screening_only
Rxra	0.9290736102439328	0.9505020494492878	0	1.0	0.5699726641178131	106	0.005993039814681425	0.0001458054604136505	0.0	0	inhibit	0.0	3.9523020277055148	0.0006944407359696925	-0.7434639350614842	0.8357031941413879	-0.7403359661518397	0.7429476976394653	True	screening_only
Tef	0.9000260516316865	0.9451538697908751	0	0.8333333333333334	0.5862192511558533	15	0.01718432124936841	0.0	0.0	0	inhibit	0.0							False	screening_only
Sox10	0.2361532225132584	0.9410855547303881	0	0.5	0.5494053214788437	33	0.001827863173318629	0.0	0.0	0	inhibit	0.0							False	screening_only
Gata5	-0.772483722565209	0.9244415590102976	0	0.8333333333333334	0.5816321671009064	27	-0.011953634702414097	-6.52916455261554e-05	0.0	0	activate	0.0							False	screening_only
Deaf1	0.9503103881721578	0.9115277631408999	0	0.6666666666666666	0.488752618432045	12	0.013324913223811328	0.0	0.0	0	inhibit	0.0							False	screening_only
Nkx2-2	-0.08745569901216191	0.8992851105288796	0	0.6666666666666666	0.5326798558235168	24	-0.0030930961141164095	0.0	0.0	0	activate	0.0							False	screening_only
Hesx1	-0.6962880664036306	0.8864512312140452	0	0.6666666666666666	0.6295515894889832	30	-0.005764067203430987	0.0	0.0	0	activate	0.0							False	screening_only
Rfxank	-0.6572651997361638	0.8653844847941189	0	0.8333333333333334	0.6337552964687347	14	-0.010686155245055187	0.0	0.0	0	activate	0.0							False	screening_only
Id4	-0.7494169450824018	0.86471964706926	0	0.8333333333333334	0.6000945270061493	13	-0.016407852619952167	0.0	0.0	0	activate	0.0							False	screening_only
Nkx2-5	0.009946942516312063	0.8518791106786052	0	0.5	0.6796931624412537	73	0.0023799755722480314	9.126994303110258e-07	0.0	0	inhibit	0.0	0.20133527466597062	0.8770099878311157	-0.1925194398914142	0.9410383701324463	0.41780785948739074	0.8500482439994812	True	screening_only
Mafb	-0.39494437146120254	0.8375023072869375	0	0.6666666666666666	0.5337139666080475	43	-0.005640672400321717	3.4058721850027673e-06	0.0	0	activate	0.0	-0.08597665182584154	0.9458620548248291	-1.473004387075794	0.5204517841339111	-1.6033384215121	0.39809420704841614	True	screening_only
Hlx	-0.5081418585885185	0.8270675212190147	0	1.0	0.7678747773170471	19	-0.008785035627336957	0.0	0.0	0	activate	0.0							False	screening_only
Tbx15	-0.4200310273925197	0.8227086683823148	0	0.6666666666666666	0.6603828370571136	32	-0.004629650097543689	0.0	0.0	0	activate	0.0	0.21597192633703155	0.8698574304580688	1.2523341926955094	0.6183035373687744	0.6597144967678275	0.7759783267974854	False	screening_only
Lmx1b	0.6800786447163834	0.8183145057539193	0	0.6666666666666666	0.5828336626291275	22	0.007050211961639609	9.711349319319051e-06	0.0	0	inhibit	0.0							False	screening_only
Atoh1	-0.8973191203374318	0.8088332727601113	0	0.8333333333333334	0.5162076503038406	11	-0.016119743363728182	0.0001882194724105446	0.0	0	activate	0.0							False	screening_only
Foxp2	0.5353854005025042	0.7950626728817226	0	0.8333333333333334	0.461079478263855	11	0.008575859326888471	0.0	0.0	0	inhibit	0.0							False	screening_only
Nr2e3	-0.6773855157726985	0.7949468855325272	0	0.8333333333333334	0.6245450973510742	11	-0.012263966626844426	0.0	0.0	0	activate	0.0							False	screening_only
Hand2	0.4393677087475403	0.7943719121050817	0	0.6666666666666666	0.5795190036296844	38	0.002882803694308346	-3.972564362131337e-06	0.0	0	inhibit	0.0	-10.236085466985575	6.4538121770518235e-22	1.2854810172190587	0.5968852639198303	0.450363569859634	0.8418026566505432	False	screening_only
Zhx2	0.768904204473081	0.7852483083220503	0	1.0	0.6178039014339447	11	0.017289804826851066	0.0	0.0	0	inhibit	0.0							False	screening_only
Irf6	-0.0010690144483932462	0.7806631935552767	0	0.5	0.6251502633094788	15	-0.0006406984182961502	0.0	0.0	0	activate	0.0							False	screening_only
Hoxc8	-0.639119930406177	0.7784006394277379	0	1.0	0.6958571076393127	14	-0.011156379157789224	2.421752754944162e-06	0.0	0	activate	0.0							False	screening_only
Klf15	-0.6172904603773952	0.7766639673422104	0	0.6666666666666666	0.6329439580440521	22	-0.006541609822740815	0.0	0.0	0	activate	0.0							False	screening_only
Kmt2b	0.31461584018612004	0.7681950627712699	0	0.5	0.6192979216575623	14	0.001998338748992516	0.0	0.0	0	inhibit	0.0							False	screening_only
Hlf	-0.4270531482062716	0.7513792794704779	0	0.6666666666666666	0.712943822145462	18	-0.008128184404003242	0.0	0.0	0	activate	0.0							False	screening_only
Pax7	-0.36815035362187415	0.743942356879502	0	0.8333333333333334	0.6693782210350037	18	-0.004951037968100136	0.0	0.0	0	activate	0.0							False	screening_only
Zgpat	-0.6605070542787527	0.7420020630901009	0	1.0	0.6940088868141174	13	-0.015159840870962069	-5.04884139007622e-06	0.0	0	activate	0.0							False	screening_only
Dlx5	-0.5629384038014208	0.7351527344061731	0	0.8333333333333334	0.69600510597229	40	-0.005078829764542552	0.0	0.0	0	activate	0.0							False	screening_only
Ttf1	0.31519927432513256	0.7345979907879423	0	0.8333333333333334	0.8086147606372833	58	0.003466562910548646	-4.522060626510616e-06	0.0	0	inhibit	0.0	-1.2836147540318872	0.31388524174690247	0.7910549949193036	0.8203834295272827	-0.3801875680844993	0.8663432598114014	False	screening_only
Nfe2	0.3972871287175227	0.7155674765933558	0	0.6666666666666666	0.7387668490409851	19	0.008043063378704704	2.181656171640345e-05	0.0	0	inhibit	0.0							False	screening_only
Tbx6	-0.6745288336972886	0.7128062941616014	0	1.0	0.6185961365699768	10	-0.012450617562154619	0.0	0.0	0	activate	0.0							False	screening_only
Foxo4	0.4194273281948784	0.7051725194867702	0	0.6666666666666666	0.7246433198451996	28	0.007388632727264444	0.0001683801376723415	0.0	0	inhibit	0.0	0.2559519893701669	0.8551800847053528	-0.8543251360525568	0.8117617964744568	-1.2360543650636298	0.5589539408683777	True	screening_only
Etv5	0.04298015301807752	0.7032397526219297	0	0.5	0.697634220123291	25	0.00030742857071974544	1.8651050589013618e-05	0.0	0	inhibit	0.0							False	screening_only
Pknox1	-0.43343865317576624	0.6958138231263883	0	0.6666666666666666	0.7133943438529968	19	-0.006446375051972871	0.0	0.0	0	activate	0.0							False	screening_only
Cxxc1	0.42690579919374305	0.6745800217502423	0	0.6666666666666666	0.7033605873584747	21	0.0039201099349677705	0.0	0.0	0	inhibit	0.0	0.9551606467550373	0.4615877866744995	2.620487331548308	0.0910767912864685	1.4540888095448372	0.47165393829345703	True	screening_only
Nono	-0.4807361351733069	0.6650348226755115	0	0.6666666666666666	0.6959401071071625	19	-0.005122158259080248	-3.048773608393951e-05	0.0	0	activate	0.0							False	screening_only
Crebzf	-0.5259598675762799	0.6557844427126537	0	1.0	0.7189662158489227	22	-0.008918471904944963	0.0	0.0	0	activate	0.0							False	screening_only
Hivep2	-0.33876246959140716	0.6530206117874082	0	0.8333333333333334	0.6708418130874634	12	-0.008028410722677522	0.0	0.0	0	activate	0.0							False	screening_only
Nrl	-0.1210721343311792	0.6452627539526773	0	0.5	0.7057771980762482	17	-0.0015466677943421427	0.0	0.0	0	activate	0.0							False	screening_only
Cebpe	0.4814223408833448	0.635653902572085	0	0.8333333333333334	0.7186981737613678	38	0.0055216726704167066	0.0	0.0	0	inhibit	0.0							False	screening_only
Satb2	-0.21427568058532342	0.6300449242493646	0	0.6666666666666666	0.7304307520389557	30	-0.0017680517264437963	0.0	0.0	0	activate	0.0	1.5412609466272533	0.22535505890846252	-1.763628856450954	0.38398832082748413	-1.3840018665096807	0.5099007487297058	False	screening_only
Phf20	-0.15271917806254812	0.6210079720312119	0	0.6666666666666666	0.8014822602272034	10	-0.0033992879337575903	0.0	0.0	0	activate	0.0							False	screening_only
Rfxap	-0.49311726965706837	0.604972306910731	0	0.8333333333333334	0.7650839686393738	12	-0.00885347628062186	0.0	0.0	0	activate	0.0							False	screening_only
Mef2c	0.07000420800215656	0.6011269923813388	0	0.6666666666666666	0.7306798100471497	81	0.0003933823215503663	-1.587716752293744e-06	0.0	0	inhibit	0.0	-0.83435207752814	0.5193427205085754	-0.2672289170728058	0.9410383701324463	1.5032536771414982	0.4397609233856201	False	screening_only
Prdm2	-0.3736768110045741	0.5987882870152845	0	0.5	0.6992186009883881	11	-0.004450132194308182	0.0	0.0	0	activate	0.0							False	screening_only
Rfx5	-0.3191449343050803	0.5957426734838248	0	0.8333333333333334	0.6856130063533783	18	-0.005029115410369349	0.0	0.0	0	activate	0.0							False	screening_only
Egr3	0.26531442557215856	0.5927354658260173	0	0.6666666666666666	0.7749654650688171	31	0.002835615257068803	0.0	0.0	0	inhibit	0.0							False	screening_only
Ehf	0.6000797766226214	0.5907417367252703	0	1.0	0.6608857214450836	14	0.009607365905458609	-1.7119967381518109e-06	0.0	0	inhibit	0.0							False	screening_only
Hinfp	-0.6412946460057316	0.5900855652899207	0	1.0	0.6995693147182465	10	-0.010038660018884999	-6.357865966521992e-05	0.0	0	activate	0.0							False	screening_only
Pax8	0.2906420455520192	0.5692313631223779	0	0.6666666666666666	0.8513666689395905	32	0.00491439146735481	2.846048043403382e-06	0.0	0	inhibit	0.0	2.671650833936413	0.026748165488243103	-0.7918233747645705	0.8203834295272827	1.7947044595931185	0.3529040813446045	True	screening_only
Tbx5	-0.33015745072039027	0.561335473413396	0	1.0	0.827998012304306	23	-0.004490769204021523	0.0	0.0	0	activate	0.0							False	screening_only
Rfx1	0.5099620486611345	0.560185481274048	0	0.6666666666666666	0.7360113859176636	21	0.00750071314186552	9.108397759827191e-05	0.0	0	inhibit	0.0							False	screening_only
Mta3	0.27095139330907086	0.5562003628652893	0	0.6666666666666666	0.7638328075408936	13	0.00950515377274189	0.0	0.0	0	inhibit	0.0							False	screening_only
Thra	0.162046078750813	0.5516306712615954	0	0.5	0.7616168558597565	80	0.002488396220373386	2.0024445376853883e-06	0.0	0	inhibit	0.0	-0.9009542296746639	0.48188793659210205	1.3765609677133008	0.5709028840065002	1.4378247895457357	0.47531405091285706	False	screening_only
Spic	-0.6057385584118606	0.5503884956153186	0	1.0	0.66755411028862	10	-0.013488771917445918	0.0	0.0	0	activate	0.0							False	screening_only
Ctcfl	0.6273600383274782	0.5483266373881074	0	0.8333333333333334	0.6662918031215668	10	0.016070654903134814	0.0	0.0	0	inhibit	0.0							False	screening_only
Etv1	-0.3366763366947907	0.5444287010476067	0	0.8333333333333334	0.7747544944286346	20	-0.003253412925004599	-9.147269203202413e-06	0.0	0	activate	0.0							False	screening_only
Hoxb2	0.13431677341664006	0.5405251054429184	0	0.6666666666666666	0.8392773866653442	12	0.002823647987920364	0.0	0.0	0	inhibit	0.0							False	screening_only
E2f6	0.13123138546006252	0.5378476885665074	0	0.5	0.8685869574546814	41	0.0008094790304345323	-1.457779752467303e-06	0.0	0	inhibit	0.0	-0.5550158911762173	0.6706271171569824	-0.6911418013745675	0.8473027944564819	-0.5461201075694834	0.7955795526504517	False	screening_only
Tlx1	-0.1331944414005352	0.5342544158686439	0	0.6666666666666666	0.733859658241272	11	-0.0026368900168540904	0.0	0.0	0	activate	0.0							False	screening_only
Lhx8	-0.4118704082467014	0.5339872603223763	0	0.8333333333333334	0.7151334881782532	12	-0.006075759662035307	0.0	0.0	0	activate	0.0							False	screening_only
Creb3	-0.2154232474033415	0.5258624395749871	0	0.5	0.7687093913555145	17	-0.0002879800792947927	1.4737399874675816e-05	0.0	0	activate	0.0							False	screening_only
Rorc	0.50138324331621	0.5189524657292853	0	1.0	0.7977135479450226	21	0.006144665082956724	-5.5455361449574525e-06	0.0	0	inhibit	0.0							False	screening_only
Nkx6-1	-0.5898728339543021	0.5181654826965829	0	1.0	0.6815743446350098	16	-0.008359811831445508	8.259582065517357e-07	0.0	0	activate	0.0							False	screening_only
Foxj1	-0.23405473093064016	0.5139741824016757	0	1.0	0.88318932056427	17	-0.004385660006514515	0.0	0.0	0	activate	0.0							False	screening_only
Klf11	0.4797423131277958	0.5117390968342684	0	0.6666666666666666	0.7731190919876099	25	0.004860911795709695	-3.9252452495031065e-06	0.0	0	inhibit	0.0	1.724034975105416	0.16795219480991364	0.7306662551097292	0.8424339890480042	-0.295406901175898	0.9132288098335266	True	screening_only
Lmo2	0.09143020386831707	0.49878574710516016	0	0.6666666666666666	0.8722608089447021	32	0.0022731694293313554	0.0	0.0	0	inhibit	0.0	-0.39643448531750103	0.7586691379547119	3.608410055757868	0.009273073635995388	3.24125462000744	0.03754248097538948	False	screening_only
Fgf2	-0.33435207794750077	0.4985644496467758	0	0.6666666666666666	0.756228506565094	12	-0.004731691287463612	-1.1487084017325344e-06	0.0	0	activate	0.0							False	screening_only
Nr5a1	0.27878404325639167	0.49393597048845755	0	0.6666666666666666	0.7660845220088959	91	0.0024426481086270817	-9.694819647076969e-06	-1.671994695329193e-05	2	inhibit	0.0	1.6832927683318384	0.18086998164653778	-1.0806416427630112	0.7119062542915344	-0.8504229694399921	0.6874080896377563	True	screening_only
Zkscan7	-0.006548685528940071	0.4751274040901455	0	0.5	0.7470142245292664	13	8.462762954907974e-05	2.5089447571624568e-05	0.0	0	inhibit	0.0							False	screening_only
Pou3f1	-0.4286972897933604	0.46296511217307135	0	1.0	0.801863968372345	23	-0.004569440756726472	2.8383683154664663e-05	0.0	0	activate	0.0							False	screening_only
Pura	0.024399857984075346	0.4476941969849353	0	0.5	0.8236413300037384	20	0.002078920477468043	-8.689692634733515e-06	0.0	0	inhibit	0.0	-0.12776452888033019	0.9231521487236023	0.4566928097273943	0.8861064910888672	-0.0748146697940712	0.9878000617027283	False	screening_only
Spib	0.46916370003265956	0.4475980284309314	0	0.8333333333333334	0.8281806409358978	17	0.0048088029239273765	0.0	0.0	0	inhibit	0.0							False	screening_only
Batf	-0.40607674822295636	0.4377241381226975	0	0.8333333333333334	0.7954953014850616	15	-0.007780888936599704	0.0	0.0	0	activate	0.0							False	screening_only
Hoxc6	0.34150128780658506	0.43755377955870767	0	1.0	0.8275147080421448	13	0.005209947073313438	8.401080463016353e-06	0.0	0	inhibit	0.0							False	screening_only
Zfpm2	0.019496203728771394	0.4326450449897117	0	0.6666666666666666	0.895401805639267	12	0.0004989013828606102	0.0	0.0	0	inhibit	0.0							False	screening_only
Spi1	0.27509859485148325	0.4302675039244062	0	1.0	0.8712664842605591	354	0.0013903921584890741	-1.0068924836237336e-05	0.0	0	inhibit	0.0	0.5072999116958784	0.6942569017410278	0.1909629167470352	0.9410383701324463	0.04143356347998297	0.9878000617027283	True	screening_only
Tbx18	-0.43405348706781693	0.43018437599381437	0	1.0	0.763474315404892	15	-0.0070101163461200235	0.0	0.0	0	activate	0.0							False	screening_only
Irf4	-0.2456290460483711	0.42630924205447623	0	0.6666666666666666	0.865782618522644	56	-0.0021513869511627774	7.68165285747191e-06	0.0	0	activate	0.0	-0.19888741662068796	0.8770099878311157	0.8503618598694731	0.8117617964744568	0.5172924829979458	0.8058061599731445	True	screening_only
Ctbp1	-0.13548499474396186	0.4107438475829937	0	0.6666666666666666	0.8697151839733124	10	-0.007775242996389259	0.0	0.0	0	activate	0.0							False	screening_only
Ptf1a	-0.3283223470630796	0.4085922379377586	0	0.8333333333333334	0.8012839257717133	13	-0.005621247093640511	0.0	0.0	0	activate	0.0							False	screening_only
Kdm2a	-0.2355162532692327	0.3844433320767035	0	1.0	0.8775283396244049	10	-0.004690819986771472	-4.0700088955403224e-05	0.0	0	activate	0.0							False	screening_only
Rora	0.15716488056902983	0.3731019749360953	0	0.6666666666666666	0.8348121047019958	75	0.0007640298695549995	2.4293016944398893e-05	0.0	0	inhibit	0.0	-0.9494446396021207	0.4636116921901703	0.6820474680301069	0.848596453666687	0.570971826986021	0.7918799519538879	False	screening_only
Sp7	0.21929777490203	0.36932741660753043	0	0.8333333333333334	0.8996988832950592	51	0.0013736959698695814	4.687192576624533e-06	0.0	0	inhibit	0.0	0.5431558893444262	0.6752992868423462	0.40099454347917424	0.9009935855865479	0.6517554786975552	0.7772243022918701	True	screening_only
En1	-0.333773858858706	0.3553416764021429	0	0.8333333333333334	0.862333744764328	11	-0.0058528090677759485	0.0	0.0	0	activate	0.0							False	screening_only
Nr2c1	-0.029486906922385883	0.34637676927998445	0	0.5	0.8508618474006653	21	0.00036869404265936414	0.0	0.0	0	inhibit	0.0							False	screening_only
Crx	-0.2923343509501242	0.34295186680124595	0	1.0	0.8576921224594116	27	-0.0032801123695590075	0.0	0.0	0	activate	0.0							False	screening_only
Lhx2	-0.1841913839457956	0.33985473264257865	0	0.6666666666666666	0.9056096374988556	31	-0.0021495472535067875	0.0	0.0	0	activate	0.0	-1.029095088978339	0.4285012483596802	2.2277959237166023	0.1834287792444229	1.6837063233145475	0.37831735610961914	True	screening_only
Nr6a1	0.14812789954333536	0.33894586876557553	0	0.6666666666666666	0.873845636844635	13	0.0007955040768061448	0.0	0.0	0	inhibit	0.0							False	screening_only
Irf7	-0.1256513119766743	0.33524840869703687	0	0.5	0.857511043548584	22	-0.0010090067524284481	-1.4007115473835263e-05	0.0	0	activate	0.0							False	screening_only
Hand1	-0.26173019168960604	0.3255508989500732	0	0.8333333333333334	0.8623282611370087	13	-0.004297687473467685	0.0	0.0	0	activate	0.0							False	screening_only
Myf5	0.31419503382373937	0.3049477111931635	0	0.6666666666666666	0.859769344329834	27	0.002763159983739713	0.0	0.0	0	inhibit	0.0							False	screening_only
Ctbp2	0.1264221166664727	0.3048605992926364	0	0.6666666666666666	0.8694386184215546	16	0.0013437290604554814	0.0	0.0	0	inhibit	0.0							False	screening_only
Med1	0.08382083203700087	0.28688906534698916	0	0.5	0.8984964191913605	15	0.0027381056865402355	3.14789872835064e-07	0.0	0	inhibit	0.0							False	screening_only
Pax2	-0.0794072071581839	0.2691954328009713	0	0.5	0.8873883187770844	26	-0.0006086599563804901	2.913717919938996e-06	0.0	0	activate	0.0							False	screening_only
Foxa3	0.13904875206672493	0.25821598296677334	0	0.8333333333333334	0.9360347390174866	13	0.005600345049438968	0.0	0.0	0	inhibit	0.0							False	screening_only
T	-0.2736265761369118	0.25288336044046217	0	1.0	0.8817176222801208	13	-0.004419303252026705	1.0293937087679783e-05	0.0	0	activate	0.0							False	screening_only
Grhl2	-0.17252995362053838	0.2508832437967376	0	0.6666666666666666	0.8780841827392578	11	-0.0024369407228108687	0.0	0.0	0	activate	0.0							False	screening_only
Foxd3	0.030433985080199583	0.1411801931227956	0	0.8333333333333334	0.954012542963028	14	0.00195552748140044	0.0	0.0	0	inhibit	0.0							False	screening_only
